review_id,customer_id,submitted_date,flown_date,origin_location_id,destination_location_id,transit_location_id,aircraft_id,airline,verified,seat_type,type_of_traveller,seat_comfort,cabin_staff_service,food_and_beverages,inflight_entertainment,ground_service,wifi_and_connectivity,value_for_money,recommended,average_rating,rating_band,el_updated_at,t_updated_at
105937,47182,1/4/2020,1/1/2020,3483,1092,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
118043,47479,11/30/2021,11/1/2021,3064,4049,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
80766,47657,6/19/2018,6/1/2018,979,834,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,3,1,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
110692,47954,8/18/2020,8/1/2020,1150,834,4740,26,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
138313,48161,5/29/2023,5/1/2023,3971,1092,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,4,2,Null,1,2,1,FALSE,2.17,medium,36:29.0,18:17.5
96881,48177,6/15/2019,6/1/2019,834,1092,4740,19,American Airlines,TRUE,Economy Class,Solo Leisure,2,3,3,2,2,1,1,FALSE,2,medium,36:29.0,18:17.5
111126,48500,10/3/2020,10/1/2020,2633,834,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,5,Null,Null,5,Null,1,FALSE,3,medium,36:29.0,18:17.5
108770,48541,3/16/2020,12/1/2019,1092,3269,4740,19,American Airlines,FALSE,Economy Class,Family Leisure,2,1,3,1,3,1,3,FALSE,2,medium,36:29.0,18:17.5
88384,48554,11/30/2018,11/1/2018,4782,4142,4884,42,American Airlines,TRUE,Economy Class,Business,1,2,1,Null,1,1,1,FALSE,1.17,bad,36:29.0,18:17.5
56366,48582,7/12/2016,7/1/2016,258,1651,864,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
114058,28976,6/18/2021,6/1/2021,4884,2711,3104,42,American Airlines,TRUE,Economy Class,Couple Leisure,Null,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
149711,29007,6/6/2024,5/1/2024,275,2584,4740,42,American Airlines,FALSE,Economy Class,Business,1,1,1,2,1,2,1,FALSE,1.29,bad,36:29.0,18:17.5
143219,29041,9/11/2023,9/1/2023,1439,3509,834,42,American Airlines,FALSE,Economy Class,Family Leisure,2,1,1,1,1,1,2,FALSE,1.29,bad,36:29.0,18:17.5
95661,29070,5/19/2019,11/1/2018,3483,3971,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
115649,29087,8/7/2021,8/1/2021,3583,1679,1092,42,American Airlines,TRUE,Business Class,Solo Leisure,1,3,1,1,1,1,1,FALSE,1.29,bad,36:29.0,18:17.5
42344,29155,8/2/2015,8/1/2015,2857,1147,4740,42,American Airlines,FALSE,Business Class,Solo Leisure,3,1,3,1,1,1,1,FALSE,1.57,bad,36:29.0,18:17.5
130667,29260,11/13/2022,11/1/2022,3294,3483,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,3,Null,Null,1,3,1,FALSE,1.8,bad,36:29.0,18:17.5
113603,29344,5/23/2021,5/1/2021,1733,3253,1092,42,American Airlines,FALSE,Economy Class,Couple Leisure,3,1,Null,Null,1,1,1,FALSE,1.4,bad,36:29.0,18:17.5
79014,29399,5/14/2018,5/1/2018,654,4430,834,42,American Airlines,TRUE,Economy Class,Business,3,1,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
145727,29688,12/1/2023,12/1/2023,834,1178,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
114880,29906,7/15/2021,7/1/2021,2443,834,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
85930,29972,10/3/2018,9/1/2018,2576,2617,1092,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,2,1,1,Null,1,FALSE,1.17,bad,36:29.0,18:17.5
141614,30446,8/5/2023,4/1/2023,3064,834,4740,42,American Airlines,TRUE,Economy Class,Business,3,3,3,3,2,3,2,FALSE,2.71,medium,36:29.0,18:17.5
144054,30462,10/1/2023,10/1/2023,2584,3670,2857,19,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
99535,30478,8/12/2019,8/1/2019,3971,3483,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,3,3,3,3,1,Null,3,FALSE,2.67,medium,36:29.0,18:17.5
93234,30616,3/28/2019,3/1/2019,2584,4483,1147,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,3,1,Null,1,FALSE,1.33,bad,36:29.0,18:17.5
60754,30820,11/22/2016,11/1/2016,4156,2190,2857,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
68542,30855,7/21/2017,7/1/2017,1092,864,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,3,4,2,2,3,1,1,FALSE,2.29,medium,36:29.0,18:17.5
67883,30932,7/3/2017,7/1/2017,927,2584,864,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
128580,30948,9/25/2022,9/1/2022,3583,864,1092,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,5,Null,1,2,1,2,FALSE,2.17,medium,36:29.0,18:17.5
150785,31200,7/19/2024,7/1/2024,721,2549,834,42,American Airlines,TRUE,Economy Class,Solo Leisure,3,1,Null,1,1,Null,1,FALSE,1.4,bad,36:29.0,18:17.5
116656,31226,9/19/2021,6/1/2021,4430,2929,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
149379,31389,5/23/2024,5/1/2024,1092,3103,4740,42,American Airlines,TRUE,Economy Class,Business,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
107410,31479,2/9/2020,2/1/2020,2501,864,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
147710,31750,3/3/2024,3/1/2024,834,3103,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
61486,31969,12/15/2016,12/1/2016,2857,3831,4740,32,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
114402,32172,6/30/2021,6/1/2021,2857,2879,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
69605,32416,8/20/2017,8/1/2017,1150,4146,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,2,4,5,5,5,5,1,FALSE,3.86,medium,36:29.0,18:17.5
90407,32597,1/16/2019,12/1/2018,1147,3971,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,3,2,Null,Null,5,Null,5,FALSE,3.75,medium,36:29.0,18:17.5
79993,32632,6/3/2018,5/1/2018,4049,1127,834,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
112300,32635,2/3/2021,1/1/2021,2857,567,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,Null,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
113221,32869,4/23/2021,10/1/2020,834,567,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,Null,4,1,4,1,FALSE,2,medium,36:29.0,18:17.5
90809,32880,1/27/2019,1/1/2019,3253,2633,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
110425,33314,7/19/2020,6/1/2020,4049,3483,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,4,4,Null,4,4,4,1,TRUE,3.5,medium,36:29.0,18:17.5
116126,33364,8/24/2021,8/1/2021,2584,1147,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,2,3,Null,2,1,2,FALSE,1.83,bad,36:29.0,18:17.5
149615,86415,6/1/2024,6/1/2024,3814,3098,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,3,2,Null,1,1,1,FALSE,1.5,bad,36:29.0,18:17.5
153715,87226,12/7/2024,12/1/2024,3446,1092,3271,42,American Airlines,TRUE,Premium Economy,Solo Leisure,2,5,3,3,1,5,3,FALSE,3.14,medium,36:29.0,18:17.5
119837,87420,2/18/2022,1/1/2022,4019,1484,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,3,3,1,1,1,2,FALSE,2,medium,36:29.0,18:17.5
74475,87420,1/6/2018,1/1/2018,838,1427,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
102484,87452,10/16/2019,10/1/2019,1092,525,3971,42,American Airlines,TRUE,Business Class,Family Leisure,1,3,3,3,4,Null,1,FALSE,2.5,medium,36:29.0,18:17.5
35948,87889,1/28/2015,Null,4740,4740,4740,42,American Airlines,FALSE,Premium Economy,Null,1,1,1,1,Null,Null,3,FALSE,1.4,bad,36:29.0,18:17.5
113898,88502,6/11/2021,6/1/2021,1092,721,4740,42,American Airlines,FALSE,Premium Economy,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
85382,88583,9/20/2018,9/1/2018,864,2617,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,2,1,5,1,1,1,FALSE,1.86,bad,36:29.0,18:17.5
63752,88672,2/21/2017,2/1/2017,3670,3910,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,2,3,3,3,2,1,3,FALSE,2.43,medium,36:29.0,18:17.5
79655,88715,5/27/2018,5/1/2018,4884,2633,1092,42,American Airlines,TRUE,Economy Class,Solo Leisure,3,2,2,2,1,1,2,TRUE,1.86,bad,36:29.0,18:17.5
122292,88823,4/23/2022,4/1/2022,834,826,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
123611,88840,5/31/2022,5/1/2022,157,1147,4740,34,American Airlines,TRUE,Economy Class,Family Leisure,2,4,4,4,3,Null,3,TRUE,3.33,medium,36:29.0,18:17.5
123437,88875,5/26/2022,5/1/2022,1880,4939,2633,32,American Airlines,TRUE,Economy Class,Family Leisure,2,4,1,2,1,Null,3,FALSE,2.17,medium,36:29.0,18:17.5
47133,88928,11/9/2015,11/1/2015,4806,3746,3473,42,American Airlines,FALSE,Economy Class,Couple Leisure,4,3,1,2,1,1,3,FALSE,2.14,medium,36:29.0,18:17.5
122836,88929,5/10/2022,5/1/2022,3927,3098,2857,19,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
113007,89083,4/6/2021,4/1/2021,3165,2928,1092,42,American Airlines,FALSE,Economy Class,Solo Leisure,2,3,Null,Null,3,Null,2,FALSE,2.5,medium,36:29.0,18:17.5
78648,89099,5/4/2018,5/1/2018,3483,1092,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
80733,89225,6/18/2018,6/1/2018,275,2048,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
117797,89239,11/15/2021,11/1/2021,2857,4884,4740,19,American Airlines,FALSE,Business Class,Business,3,1,2,3,4,1,2,FALSE,2.29,medium,36:29.0,18:17.5
51220,89255,2/8/2016,1/1/2016,3004,2617,567,28,American Airlines,FALSE,Business Class,Solo Leisure,1,1,1,1,2,Null,1,FALSE,1.17,bad,36:29.0,18:17.5
60554,89616,11/15/2016,11/1/2016,3104,4655,864,19,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
118214,89654,12/9/2021,8/1/2021,2857,3971,4740,42,American Airlines,TRUE,Economy Class,Family Leisure,1,3,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
124211,90233,6/16/2022,6/1/2022,3654,3483,2857,42,American Airlines,TRUE,Economy Class,Couple Leisure,3,1,1,4,1,4,1,FALSE,2.14,medium,36:29.0,18:17.5
86464,90285,10/15/2018,10/1/2018,3157,1147,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,5,5,Null,Null,5,Null,5,TRUE,5,good,36:29.0,18:17.5
129593,90523,10/17/2022,9/1/2022,2617,1147,4740,34,American Airlines,TRUE,Premium Economy,Couple Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
129595,90523,10/17/2022,9/1/2022,2617,834,4740,32,American Airlines,TRUE,Premium Economy,Couple Leisure,5,4,4,5,4,Null,3,TRUE,4.17,good,36:29.0,18:17.5
53049,90656,3/28/2016,12/1/2015,2945,2847,2857,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,2,Null,Null,1,Null,1,FALSE,1.75,bad,36:29.0,18:17.5
44574,90678,9/16/2015,8/1/2015,3104,2501,4740,19,American Airlines,FALSE,Economy Class,Couple Leisure,4,1,1,Null,1,Null,1,FALSE,1.6,bad,36:29.0,18:17.5
113586,90745,5/21/2021,5/1/2021,1150,228,834,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
64189,126,3/6/2017,3/1/2017,3098,1092,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
93558,657,4/5/2019,4/1/2019,1092,2052,4740,42,American Airlines,FALSE,First Class,Business,2,3,1,1,4,Null,1,FALSE,2,medium,36:29.0,18:17.5
63670,675,2/19/2017,2/1/2017,1150,2617,864,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,3,2,3,1,1,1,FALSE,2,medium,36:29.0,18:17.5
101068,842,9/15/2019,9/1/2019,228,2584,834,42,American Airlines,TRUE,Economy Class,Business,5,1,1,Null,1,1,1,FALSE,1.67,bad,36:29.0,18:17.5
115766,1554,8/11/2021,8/1/2021,1890,3849,834,42,American Airlines,TRUE,Economy Class,Family Leisure,2,2,1,3,1,1,1,FALSE,1.57,bad,36:29.0,18:17.5
123903,1701,6/9/2022,6/1/2022,834,2501,3483,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,5,Null,Null,5,Null,1,FALSE,3,medium,36:29.0,18:17.5
114928,1919,7/17/2021,6/1/2021,834,439,4740,42,American Airlines,FALSE,Economy Class,Business,Null,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
126594,2018,8/9/2022,8/1/2022,3724,3971,1092,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
130591,2302,11/11/2022,11/1/2022,4678,4430,1092,42,American Airlines,FALSE,Economy Class,Solo Leisure,4,5,Null,Null,4,Null,4,TRUE,4.25,good,36:29.0,18:17.5
76261,2493,2/26/2018,2/1/2018,3971,1147,1092,19,American Airlines,TRUE,Economy Class,Solo Leisure,4,5,3,2,4,2,3,FALSE,3.29,medium,36:29.0,18:17.5
75267,2571,1/29/2018,1/1/2018,721,3263,834,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
68096,2634,7/9/2017,7/1/2017,3910,1610,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,2,4,3,5,1,2,2,FALSE,2.71,medium,36:29.0,18:17.5
77439,2877,3/31/2018,3/1/2018,1400,3957,4740,42,American Airlines,TRUE,First Class,Business,2,1,1,1,1,1,1,FALSE,1.14,bad,36:29.0,18:17.5
104699,2991,12/8/2019,11/1/2019,635,721,1147,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,2,2,2,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
84520,3014,9/2/2018,8/1/2018,2831,4019,834,42,American Airlines,TRUE,Economy Class,Solo Leisure,4,5,Null,Null,5,Null,4,TRUE,4.5,good,36:29.0,18:17.5
103991,3274,11/21/2019,11/1/2019,2587,927,4740,42,American Airlines,TRUE,Economy Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
121889,3274,4/13/2022,3/1/2022,3778,3670,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,2,2,1,2,1,2,1,FALSE,1.57,bad,36:29.0,18:17.5
68229,3274,7/13/2017,7/1/2017,3103,1890,1092,42,American Airlines,FALSE,Economy Class,Family Leisure,3,5,3,3,1,4,1,FALSE,2.86,medium,36:29.0,18:17.5
76853,3274,3/14/2018,3/1/2018,3013,92,834,42,American Airlines,TRUE,Economy Class,Family Leisure,2,2,Null,Null,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
105553,3425,12/27/2019,12/1/2019,3294,864,1453,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,4,Null,2,1,Null,1,FALSE,2,medium,36:29.0,18:17.5
117483,3590,10/31/2021,10/1/2021,4652,4884,1092,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
119651,3620,2/9/2022,2/1/2022,975,1890,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,4,Null,Null,1,Null,1,FALSE,2.25,medium,36:29.0,18:17.5
71472,3620,10/17/2017,10/1/2017,1092,979,4740,19,American Airlines,FALSE,Economy Class,Business,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
153910,3797,12/22/2024,12/1/2024,491,1092,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,3,3,Null,Null,1,Null,4,FALSE,2.75,medium,36:29.0,18:17.5
120208,3851,3/6/2022,3/1/2022,1092,2052,4740,42,American Airlines,TRUE,First Class,Business,4,4,3,1,1,1,1,FALSE,2.14,medium,36:29.0,18:17.5
126596,3883,8/9/2022,8/1/2022,2621,1553,3483,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,2,1,4,2,Null,1,FALSE,2.17,medium,36:29.0,18:17.5
149213,4087,5/16/2024,5/1/2024,3998,1751,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
49549,4176,1/5/2016,1/1/2016,1976,2633,4740,2,American Airlines,FALSE,First Class,Family Leisure,5,5,Null,Null,5,Null,5,TRUE,5,good,36:29.0,18:17.5
55319,4281,6/11/2016,6/1/2016,3104,2761,2857,42,American Airlines,FALSE,First Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
125643,4435,7/19/2022,7/1/2022,4585,1657,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
56144,33700,7/6/2016,7/1/2016,1092,864,4740,42,American Airlines,FALSE,First Class,Couple Leisure,3,1,Null,Null,4,4,2,FALSE,2.8,medium,36:29.0,18:17.5
124694,33731,6/27/2022,6/1/2022,3971,834,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,2,1,1,1,1,FALSE,1.14,bad,36:29.0,18:17.5
82479,34099,7/21/2018,7/1/2018,3104,2501,4740,42,American Airlines,FALSE,First Class,Business,4,4,Null,Null,1,Null,3,FALSE,3,medium,36:29.0,18:17.5
118710,34798,12/30/2021,12/1/2021,1750,1092,4740,42,American Airlines,TRUE,Economy Class,Business,3,3,3,3,1,Null,3,FALSE,2.67,medium,36:29.0,18:17.5
119536,34837,2/4/2022,2/1/2022,319,366,2857,19,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,Null,1,3,1,1,FALSE,1.33,bad,36:29.0,18:17.5
119537,34837,2/4/2022,2/1/2022,2857,366,4740,19,American Airlines,TRUE,Economy Class,Couple Leisure,Null,Null,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
89447,34860,12/28/2018,12/1/2018,2019,319,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
93323,35303,3/30/2019,3/1/2019,3971,1092,4740,42,American Airlines,TRUE,Economy Class,Business,2,3,Null,Null,3,Null,1,FALSE,2.25,medium,36:29.0,18:17.5
37662,35475,3/28/2015,Null,4740,4740,4740,42,American Airlines,FALSE,Economy Class,Null,1,1,2,1,Null,Null,1,FALSE,1.2,bad,36:29.0,18:17.5
45028,35480,9/26/2015,9/1/2015,864,3483,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,Null,Null,2,Null,1,FALSE,1.25,bad,36:29.0,18:17.5
65665,35633,4/25/2017,2/1/2017,3104,864,4740,19,American Airlines,FALSE,Business Class,Business,2,3,1,1,2,1,2,FALSE,1.71,bad,36:29.0,18:17.5
71482,36254,10/17/2017,10/1/2017,2857,579,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,1,4,Null,1,1,1,1,FALSE,1.5,bad,36:29.0,18:17.5
131027,36467,11/22/2022,11/1/2022,1092,2584,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,4,5,Null,Null,5,Null,5,TRUE,4.75,good,36:29.0,18:17.5
147357,36467,2/13/2024,2/1/2024,1092,3971,4740,19,American Airlines,TRUE,Economy Class,Couple Leisure,3,1,1,Null,1,4,1,FALSE,1.83,bad,36:29.0,18:17.5
115256,36621,7/27/2021,7/1/2021,221,2190,834,42,American Airlines,FALSE,Economy Class,Couple Leisure,2,4,2,4,1,4,1,FALSE,2.57,medium,36:29.0,18:17.5
62235,36661,1/5/2017,1/1/2017,4429,3972,3483,42,American Airlines,FALSE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
77411,36764,3/30/2018,3/1/2018,3157,275,1147,42,American Airlines,TRUE,Economy Class,Solo Leisure,2,1,Null,Null,1,Null,1,FALSE,1.25,bad,36:29.0,18:17.5
46053,36825,10/17/2015,10/1/2015,2617,2857,3104,42,American Airlines,FALSE,Economy Class,Couple Leisure,3,1,2,1,5,Null,4,FALSE,2.67,medium,36:29.0,18:17.5
143150,36993,9/9/2023,9/1/2023,838,4430,4740,42,American Airlines,TRUE,Premium Economy,Solo Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
62831,37049,1/22/2017,1/1/2017,3105,834,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,2,2,1,Null,1,2,2,FALSE,1.67,bad,36:29.0,18:17.5
74531,37103,1/8/2018,12/1/2017,927,3670,834,42,American Airlines,TRUE,Economy Class,Family Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
71890,37106,10/28/2017,10/1/2017,826,834,4740,3,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
96151,37458,5/30/2019,5/1/2019,3733,1733,864,42,American Airlines,TRUE,Economy Class,Couple Leisure,2,2,1,Null,1,Null,1,FALSE,1.4,bad,36:29.0,18:17.5
105986,37579,1/5/2020,1/1/2020,3105,4019,4740,42,American Airlines,FALSE,Economy Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
108473,37593,3/8/2020,3/1/2020,2857,721,4740,42,American Airlines,FALSE,Economy Class,Couple Leisure,3,3,Null,Null,3,Null,3,TRUE,3,medium,36:29.0,18:17.5
120312,37639,3/9/2022,2/1/2022,23,864,4585,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
49389,38127,1/3/2016,12/1/2015,567,1072,2857,4,American Airlines,FALSE,Economy Class,Family Leisure,5,5,3,5,5,3,5,TRUE,4.43,good,36:29.0,18:17.5
80858,48742,6/21/2018,6/1/2018,1630,1913,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,Null,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
111842,48898,12/18/2020,12/1/2020,3294,834,4740,42,American Airlines,TRUE,Premium Economy,Business,3,5,Null,Null,1,Null,1,FALSE,2.5,medium,36:29.0,18:17.5
114969,48984,7/18/2021,7/1/2021,853,2443,4740,42,American Airlines,FALSE,Economy Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
95713,49166,5/20/2019,5/1/2019,361,4884,2857,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,4,4,5,1,Null,1,FALSE,2.67,medium,36:29.0,18:17.5
35816,49217,1/26/2015,Null,4740,4740,4740,42,American Airlines,FALSE,First Class,Null,5,5,5,3,Null,Null,4,TRUE,4.4,good,36:29.0,18:17.5
115601,49290,8/5/2021,8/1/2021,3483,2269,4740,42,American Airlines,FALSE,Economy Class,Family Leisure,5,5,5,5,5,5,5,TRUE,5,good,36:29.0,18:17.5
77990,49923,4/15/2018,4/1/2018,1092,2584,4740,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,1,1,Null,1,Null,1,FALSE,1,bad,36:29.0,18:17.5
120862,49947,3/21/2022,3/1/2022,4430,834,4740,42,American Airlines,TRUE,First Class,Solo Leisure,2,3,3,1,3,1,1,FALSE,2,medium,36:29.0,18:17.5
117722,50119,11/12/2021,11/1/2021,2633,2847,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,3,1,1,1,1,3,1,FALSE,1.57,bad,36:29.0,18:17.5
115227,50245,7/26/2021,7/1/2021,2847,3483,3971,42,American Airlines,FALSE,Economy Class,Family Leisure,2,1,2,2,1,1,1,FALSE,1.43,bad,36:29.0,18:17.5
76998,50419,3/18/2018,3/1/2018,2052,722,834,4,American Airlines,TRUE,Business Class,Couple Leisure,5,5,5,5,5,5,5,TRUE,5,good,36:29.0,18:17.5
98033,50460,7/11/2019,7/1/2019,2074,3509,4740,3,American Airlines,FALSE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
38602,50477,4/27/2015,Null,4740,4740,4740,42,American Airlines,FALSE,Economy Class,Null,2,1,1,1,Null,Null,1,FALSE,1.2,bad,36:29.0,18:17.5
43847,50480,9/2/2015,8/1/2015,1092,2157,4740,42,American Airlines,FALSE,Economy Class,Solo Leisure,1,3,2,1,1,Null,1,FALSE,1.5,bad,36:29.0,18:17.5
105897,50521,1/3/2020,1/1/2020,1092,979,4740,42,American Airlines,FALSE,Economy Class,Business,2,2,4,2,1,1,2,FALSE,2,medium,36:29.0,18:17.5
148696,50582,4/19/2024,4/1/2024,221,2328,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,3,2,Null,Null,3,Null,2,FALSE,2.5,medium,36:29.0,18:17.5
110965,50619,9/11/2020,9/1/2020,1147,3098,4740,42,American Airlines,TRUE,Economy Class,Couple Leisure,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
141582,50817,8/4/2023,7/1/2023,3971,4430,1092,42,American Airlines,TRUE,Economy Class,Solo Leisure,1,3,1,1,1,1,1,FALSE,1.29,bad,36:29.0,18:17.5
89565,50831,12/30/2018,12/1/2018,834,4658,4740,42,American Airlines,TRUE,Economy Class,Business,1,1,1,1,1,1,1,FALSE,1,bad,36:29.0,18:17.5
